Task/Step,Start Date,End Date,Status,Duration,Average Time
Reconciliation for IBM PVU,3/23/2019 11:34:08 am,3/23/2019 11:34:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 11:04:05 am,3/23/2019 11:04:07 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/23/2019 10:34:08 am,3/23/2019 10:34:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 10:04:05 am,3/23/2019 10:04:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 9:34:07 am,3/23/2019 9:34:08 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 9:04:04 am,3/23/2019 9:04:05 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 8:34:01 am,3/23/2019 8:34:02 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 8:04:04 am,3/23/2019 8:04:05 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 7:34:01 am,3/23/2019 7:34:02 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 7:04:03 am,3/23/2019 7:04:04 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 6:34:00 am,3/23/2019 6:34:01 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 6:03:57 am,3/23/2019 6:03:59 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/23/2019 5:34:01 am,3/23/2019 5:34:05 am,Completed,0:00:04,
Reconciliation for IBM PVU,3/23/2019 5:04:15 am,3/23/2019 5:04:51 am,Completed,0:00:36,
Reconciliation for IBM PVU,3/23/2019 4:34:04 am,3/23/2019 4:34:42 am,Completed,0:00:38,
Reconciliation for IBM PVU,3/23/2019 4:03:51 am,3/23/2019 4:04:43 am,Completed,0:00:52,
Reconciliation for IBM PVU,3/23/2019 3:33:32 am,3/23/2019 3:34:27 am,Completed,0:00:55,
Reconciliation for IBM PVU,3/23/2019 3:02:53 am,3/23/2019 3:02:55 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/23/2019 2:32:51 am,3/23/2019 2:32:53 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/23/2019 2:02:50 am,3/23/2019 2:02:52 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/23/2019 1:32:50 am,3/23/2019 1:32:52 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/23/2019 1:02:57 am,3/23/2019 1:03:16 am,Completed,0:00:19,
Reconciliation for IBM PVU,3/23/2019 12:32:35 am,3/23/2019 12:32:36 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/23/2019 12:02:32 am,3/23/2019 12:02:33 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 11:32:34 pm,3/22/2019 11:32:35 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 11:02:31 pm,3/22/2019 11:02:32 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 10:32:29 pm,3/22/2019 10:32:30 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 10:02:31 pm,3/22/2019 10:02:33 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/22/2019 9:32:28 pm,3/22/2019 9:32:29 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 9:02:25 pm,3/22/2019 9:02:26 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 8:32:27 pm,3/22/2019 8:32:28 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 8:02:26 pm,3/22/2019 8:02:27 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 7:32:23 pm,3/22/2019 7:32:24 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 7:02:20 pm,3/22/2019 7:02:21 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 6:32:22 pm,3/22/2019 6:32:24 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/22/2019 6:02:20 pm,3/22/2019 6:02:21 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 5:32:22 pm,3/22/2019 5:32:23 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 5:02:19 pm,3/22/2019 5:02:20 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 4:32:17 pm,3/22/2019 4:32:18 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 4:02:19 pm,3/22/2019 4:02:20 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 3:32:16 pm,3/22/2019 3:32:17 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 3:02:13 pm,3/22/2019 3:02:14 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 2:32:16 pm,3/22/2019 2:32:17 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 2:02:12 pm,3/22/2019 2:02:14 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/22/2019 1:32:10 pm,3/22/2019 1:32:11 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 1:02:12 pm,3/22/2019 1:02:13 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 12:32:09 pm,3/22/2019 12:32:10 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 12:02:06 pm,3/22/2019 12:02:08 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/22/2019 11:32:09 am,3/22/2019 11:32:10 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 11:02:06 am,3/22/2019 11:02:07 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 10:32:09 am,3/22/2019 10:32:10 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 10:02:06 am,3/22/2019 10:02:07 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 9:32:03 am,3/22/2019 9:32:04 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 9:02:05 am,3/22/2019 9:02:06 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 8:32:03 am,3/22/2019 8:32:04 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 8:01:59 am,3/22/2019 8:02:00 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 7:32:02 am,3/22/2019 7:32:03 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 7:01:59 am,3/22/2019 7:02:00 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 6:31:57 am,3/22/2019 6:31:59 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/22/2019 6:01:59 am,3/22/2019 6:02:00 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 5:31:59 am,3/22/2019 5:32:04 am,Completed,0:00:05,
Reconciliation for IBM PVU,3/22/2019 5:01:48 am,3/22/2019 5:01:49 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 4:31:40 am,3/22/2019 4:31:41 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 4:01:51 am,3/22/2019 4:02:08 am,Completed,0:00:17,
Reconciliation for IBM PVU,3/22/2019 3:31:47 am,3/22/2019 3:32:06 am,Completed,0:00:19,
Reconciliation for IBM PVU,3/22/2019 3:01:33 am,3/22/2019 3:01:39 am,Completed,0:00:06,
Reconciliation for IBM PVU,3/22/2019 2:31:29 am,3/22/2019 2:31:30 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 2:01:25 am,3/22/2019 2:01:27 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/22/2019 1:31:22 am,3/22/2019 1:31:23 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/22/2019 1:01:24 am,3/22/2019 1:01:26 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/22/2019 12:31:20 am,3/22/2019 12:31:24 am,Completed,0:00:04,
Reconciliation for IBM PVU,3/22/2019 12:01:08 am,3/22/2019 12:01:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 11:31:05 pm,3/21/2019 11:31:06 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 11:01:03 pm,3/21/2019 11:01:04 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 10:31:04 pm,3/21/2019 10:31:06 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/21/2019 10:01:02 pm,3/21/2019 10:01:03 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 9:30:59 pm,3/21/2019 9:31:00 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 9:01:02 pm,3/21/2019 9:01:03 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 8:30:58 pm,3/21/2019 8:31:00 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/21/2019 8:00:56 pm,3/21/2019 8:00:57 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 7:30:58 pm,3/21/2019 7:30:59 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 7:00:55 pm,3/21/2019 7:00:56 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 6:30:57 pm,3/21/2019 6:30:58 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 6:00:55 pm,3/21/2019 6:00:56 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 5:30:53 pm,3/21/2019 5:30:54 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 5:00:54 pm,3/21/2019 5:00:55 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 4:30:53 pm,3/21/2019 4:30:54 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 4:00:49 pm,3/21/2019 4:00:50 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 3:30:53 pm,3/21/2019 3:30:54 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 3:00:48 pm,3/21/2019 3:00:50 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/21/2019 2:30:47 pm,3/21/2019 2:30:48 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 2:00:48 pm,3/21/2019 2:00:49 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 1:30:46 pm,3/21/2019 1:30:47 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 1:00:48 pm,3/21/2019 1:00:49 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 12:30:46 pm,3/21/2019 12:30:47 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 12:00:41 pm,3/21/2019 12:00:43 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/21/2019 11:30:44 am,3/21/2019 11:30:45 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 11:00:41 am,3/21/2019 11:00:43 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/21/2019 10:30:38 am,3/21/2019 10:30:39 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 10:00:41 am,3/21/2019 10:00:42 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 9:30:38 am,3/21/2019 9:30:39 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 9:00:40 am,3/21/2019 9:00:41 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 8:30:37 am,3/21/2019 8:30:38 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 8:00:34 am,3/21/2019 8:00:35 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 7:30:36 am,3/21/2019 7:30:38 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/21/2019 7:00:34 am,3/21/2019 7:00:35 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 6:30:31 am,3/21/2019 6:30:32 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 6:00:34 am,3/21/2019 6:00:38 am,Completed,0:00:04,
Reconciliation for IBM PVU,3/21/2019 5:30:31 am,3/21/2019 5:30:36 am,Completed,0:00:05,
Reconciliation for IBM PVU,3/21/2019 5:00:41 am,3/21/2019 5:01:04 am,Completed,0:00:23,
Reconciliation for IBM PVU,3/21/2019 4:30:41 am,3/21/2019 4:31:22 am,Completed,0:00:41,
Reconciliation for IBM PVU,3/21/2019 4:00:09 am,3/21/2019 4:00:45 am,Completed,0:00:36,
Reconciliation for IBM PVU,3/21/2019 3:29:59 am,3/21/2019 3:30:48 am,Completed,0:00:49,
Reconciliation for IBM PVU,3/21/2019 2:59:13 am,3/21/2019 2:59:14 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 2:29:10 am,3/21/2019 2:29:11 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 1:59:07 am,3/21/2019 1:59:08 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/21/2019 1:29:04 am,3/21/2019 1:29:06 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/21/2019 12:59:52 am,3/21/2019 1:00:31 am,Completed,0:00:39,
Reconciliation for IBM PVU,3/21/2019 12:28:50 am,3/21/2019 12:28:51 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 11:58:46 pm,3/20/2019 11:58:47 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 11:28:48 pm,3/20/2019 11:28:49 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 10:58:45 pm,3/20/2019 10:58:46 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 10:28:47 pm,3/20/2019 10:28:48 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 9:58:44 pm,3/20/2019 9:58:45 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 9:28:41 pm,3/20/2019 9:28:43 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/20/2019 8:58:44 pm,3/20/2019 8:58:45 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 8:28:41 pm,3/20/2019 8:28:42 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 7:58:38 pm,3/20/2019 7:58:39 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 7:28:41 pm,3/20/2019 7:28:42 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 6:58:38 pm,3/20/2019 6:58:39 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 6:28:40 pm,3/20/2019 6:28:41 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 5:58:37 pm,3/20/2019 5:58:38 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 5:28:35 pm,3/20/2019 5:28:36 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 4:58:37 pm,3/20/2019 4:58:38 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 4:28:34 pm,3/20/2019 4:28:35 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 3:58:31 pm,3/20/2019 3:58:32 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 3:28:34 pm,3/20/2019 3:28:35 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 2:58:31 pm,3/20/2019 2:58:32 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 2:28:33 pm,3/20/2019 2:28:34 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 1:58:30 pm,3/20/2019 1:58:31 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 1:28:28 pm,3/20/2019 1:28:29 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 12:58:30 pm,3/20/2019 12:58:31 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 12:28:27 pm,3/20/2019 12:28:28 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 11:58:24 am,3/20/2019 11:58:25 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 11:28:26 am,3/20/2019 11:28:28 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/20/2019 10:58:24 am,3/20/2019 10:58:25 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 10:28:26 am,3/20/2019 10:28:27 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 9:58:23 am,3/20/2019 9:58:24 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 9:28:21 am,3/20/2019 9:28:22 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 8:58:23 am,3/20/2019 8:58:24 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 8:28:20 am,3/20/2019 8:28:21 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 7:58:17 am,3/20/2019 7:58:18 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 7:28:20 am,3/20/2019 7:28:21 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 6:58:17 am,3/20/2019 6:58:18 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 6:28:21 am,3/20/2019 6:28:22 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 5:58:06 am,3/20/2019 5:58:07 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 5:28:00 am,3/20/2019 5:28:01 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 4:57:47 am,3/20/2019 4:58:08 am,Completed,0:00:21,
Reconciliation for IBM PVU,3/20/2019 4:27:43 am,3/20/2019 4:27:44 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 3:57:20 am,3/20/2019 3:57:41 am,Completed,0:00:21,
Reconciliation for IBM PVU,3/20/2019 3:27:15 am,3/20/2019 3:27:17 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/20/2019 2:57:12 am,3/20/2019 2:57:13 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 2:27:09 am,3/20/2019 2:27:11 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/20/2019 1:57:13 am,3/20/2019 1:57:14 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 1:27:08 am,3/20/2019 1:27:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/20/2019 12:57:35 am,3/20/2019 12:58:07 am,Completed,0:00:32,
Reconciliation for IBM PVU,3/20/2019 12:26:52 am,3/20/2019 12:26:53 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 11:56:55 pm,3/19/2019 11:56:56 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 11:26:52 pm,3/19/2019 11:26:53 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 10:56:54 pm,3/19/2019 10:56:55 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 10:26:51 pm,3/19/2019 10:26:53 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 9:56:49 pm,3/19/2019 9:56:50 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 9:26:51 pm,3/19/2019 9:26:52 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 8:56:48 pm,3/19/2019 8:56:49 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 8:26:46 pm,3/19/2019 8:26:47 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 7:56:49 pm,3/19/2019 7:56:50 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 7:26:46 pm,3/19/2019 7:26:47 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 6:56:43 pm,3/19/2019 6:56:44 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 6:26:46 pm,3/19/2019 6:26:47 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 5:56:43 pm,3/19/2019 5:56:44 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 5:26:40 pm,3/19/2019 5:26:41 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 4:56:42 pm,3/19/2019 4:56:44 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 4:26:39 pm,3/19/2019 4:26:41 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 3:56:37 pm,3/19/2019 3:56:38 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 3:26:39 pm,3/19/2019 3:26:40 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 2:56:36 pm,3/19/2019 2:56:38 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 2:26:38 pm,3/19/2019 2:26:40 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 1:56:35 pm,3/19/2019 1:56:37 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 1:26:33 pm,3/19/2019 1:26:34 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 12:56:35 pm,3/19/2019 12:56:36 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 12:26:32 pm,3/19/2019 12:26:33 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 11:56:29 am,3/19/2019 11:56:31 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 11:26:31 am,3/19/2019 11:26:33 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 10:56:29 am,3/19/2019 10:56:30 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 10:26:26 am,3/19/2019 10:26:27 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 9:56:28 am,3/19/2019 9:56:29 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 9:26:25 am,3/19/2019 9:26:26 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 8:56:27 am,3/19/2019 8:56:29 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 8:26:25 am,3/19/2019 8:26:26 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 7:56:22 am,3/19/2019 7:56:23 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 7:26:24 am,3/19/2019 7:26:26 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 6:56:21 am,3/19/2019 6:56:23 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 6:26:18 am,3/19/2019 6:26:19 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 5:56:16 am,3/19/2019 5:56:17 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 5:26:09 am,3/19/2019 5:26:11 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 4:55:57 am,3/19/2019 4:55:58 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 4:26:00 am,3/19/2019 4:26:06 am,Completed,0:00:06,
Reconciliation for IBM PVU,3/19/2019 3:55:41 am,3/19/2019 3:55:53 am,Completed,0:00:12,
Reconciliation for IBM PVU,3/19/2019 3:25:59 am,3/19/2019 3:26:53 am,Completed,0:00:54,
Reconciliation for IBM PVU,3/19/2019 2:55:21 am,3/19/2019 2:55:22 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 2:25:23 am,3/19/2019 2:25:25 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 1:55:20 am,3/19/2019 1:55:21 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/19/2019 1:25:17 am,3/19/2019 1:25:19 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/19/2019 12:55:50 am,3/19/2019 12:56:33 am,Completed,0:00:43,
Reconciliation for IBM PVU,3/19/2019 12:25:02 am,3/19/2019 12:25:03 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 11:55:04 pm,3/18/2019 11:55:05 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 11:25:01 pm,3/18/2019 11:25:02 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 10:54:59 pm,3/18/2019 10:55:00 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 10:25:01 pm,3/18/2019 10:25:02 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 9:54:58 pm,3/18/2019 9:54:59 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 9:24:55 pm,3/18/2019 9:24:56 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 8:54:57 pm,3/18/2019 8:54:59 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/18/2019 8:24:55 pm,3/18/2019 8:24:56 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 7:54:52 pm,3/18/2019 7:54:53 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 7:24:54 pm,3/18/2019 7:24:55 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 6:54:51 pm,3/18/2019 6:54:52 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 6:24:54 pm,3/18/2019 6:24:55 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 5:54:51 pm,3/18/2019 5:54:52 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 5:24:48 pm,3/18/2019 5:24:49 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 4:54:50 pm,3/18/2019 4:54:52 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/18/2019 4:24:48 pm,3/18/2019 4:24:49 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 3:54:50 pm,3/18/2019 3:54:51 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 3:24:46 pm,3/18/2019 3:24:48 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/18/2019 2:54:44 pm,3/18/2019 2:54:45 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 2:24:46 pm,3/18/2019 2:24:47 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 1:54:43 pm,3/18/2019 1:54:45 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/18/2019 1:24:45 pm,3/18/2019 1:24:46 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 12:54:42 pm,3/18/2019 12:54:43 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 12:24:40 pm,3/18/2019 12:24:41 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 11:54:42 am,3/18/2019 11:54:43 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 11:24:39 am,3/18/2019 11:24:40 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 10:54:41 am,3/18/2019 10:54:42 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 10:24:39 am,3/18/2019 10:24:40 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 9:54:36 am,3/18/2019 9:54:37 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 9:24:38 am,3/18/2019 9:24:40 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/18/2019 8:54:36 am,3/18/2019 8:54:37 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 8:24:38 am,3/18/2019 8:24:39 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 7:54:35 am,3/18/2019 7:54:36 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/18/2019 7:24:32 am,3/18/2019 7:24:34 am,Completed,0:00:02,
